text,tokens,tags
El DNI es 80720244; el titular Carlos Rojas; nació el 17 de julio de 1987.,El DNI es 80720244 ; el titular Carlos Rojas ; nació el 17 de julio de 1987 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Formulario: Lucía Quispe, 51516670, +51 935578230, Av. Pérez 8620, San Isidro, nacido el 3 de junio de 2007.","Formulario : Lucía Quispe , 51516670 , + 51 935578230 , Av . Pérez 8620 , San Isidro , nacido el 3 de junio de 2007 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Formulario: Juan Rojas Pérez, 56573258, +51 948709538, Av. García 8274, Miraflores, nacido el 2 de diciembre de 1990.","Formulario : Juan Rojas Pérez , 56573258 , + 51 948709538 , Av . García 8274 , Miraflores , nacido el 2 de diciembre de 1990 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 84912396; el titular María Quispe Pérez; nació el 24 de noviembre de 1972.,El DNI es 84912396 ; el titular María Quispe Pérez ; nació el 24 de noviembre de 1972 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular Juan Flores Quispe, documento 89600725, vive en Av. Rojas 5110, Lima.","Titular Juan Flores Quispe , documento 89600725 , vive en Av . Rojas 5110 , Lima .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Ana García; DNI 43746828; tel +51 928484302.,Para el registro : Ana García ; DNI 43746828 ; tel + 51 928484302 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Registrar: Ana Ramírez Flores, DNI 67988874, celular +51 988547547.","Registrar : Ana Ramírez Flores , DNI 67988874 , celular + 51 988547547 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Para el registro: María Ramírez; DNI 61840367; tel +51 966715484.,Para el registro : María Ramírez ; DNI 61840367 ; tel + 51 966715484 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Titular María Ramírez Quispe, documento 87600317, vive en Jr. Quispe 2323, San Borja.","Titular María Ramírez Quispe , documento 87600317 , vive en Jr . Quispe 2323 , San Borja .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Datos: José Quispe Pérez — 94331525 — +51 971895093 — Jr. Rojas 7258, Lima.","Datos : José Quispe Pérez — 94331525 — + 51 971895093 — Jr . Rojas 7258 , Lima .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Lucía Pérez; teléfono +51 972864748; DNI 57990755; domicilio Calle Rojas 7743, San Borja.","Lucía Pérez ; teléfono + 51 972864748 ; DNI 57990755 ; domicilio Calle Rojas 7743 , San Borja .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: Juan García, Jr. Pérez 5054, Miraflores, +51 921868737, 66494741.","Actualiza : Juan García , Jr . Pérez 5054 , Miraflores , + 51 921868737 , 66494741 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"José Pérez Ramírez; teléfono +51 917185483; DNI 49371856; domicilio Psje. Flores 6701, Lima.","José Pérez Ramírez ; teléfono + 51 917185483 ; DNI 49371856 ; domicilio Psje . Flores 6701 , Lima .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Lucía García; teléfono +51 946262253; DNI 17340737; domicilio Av. Quispe 9837, Lima.","Lucía García ; teléfono + 51 946262253 ; DNI 17340737 ; domicilio Av . Quispe 9837 , Lima .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Titular Carlos Quispe García, documento 26299760, vive en Av. Ramírez 3459, Surco.","Titular Carlos Quispe García , documento 26299760 , vive en Av . Ramírez 3459 , Surco .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Ana Flores; teléfono +51 995854802; DNI 40003511; domicilio Jr. Quispe 5193, Lima.","Ana Flores ; teléfono + 51 995854802 ; DNI 40003511 ; domicilio Jr . Quispe 5193 , Lima .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: Carlos García, Jr. Pérez 2083, Surco, +51 910004793, 19011655.","Actualiza : Carlos García , Jr . Pérez 2083 , Surco , + 51 910004793 , 19011655 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Datos: María García Pérez — 69567958 — +51 962440731 — Av. García 5013, San Borja.","Datos : María García Pérez — 69567958 — + 51 962440731 — Av . García 5013 , San Borja .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"María Pérez; dirección Psje. Ramírez 2118, San Borja; DNI 44933052.","María Pérez ; dirección Psje . Ramírez 2118 , San Borja ; DNI 44933052 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 32921098; el titular Juan Ramírez Flores; nació el 26 de diciembre de 1982.,El DNI es 32921098 ; el titular Juan Ramírez Flores ; nació el 26 de diciembre de 1982 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 59303460; el titular Juan Rojas; nació el 24 de octubre de 1990.,El DNI es 59303460 ; el titular Juan Rojas ; nació el 24 de octubre de 1990 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Lucía Quispe Rojas; DNI 26123105; fecha de nacimiento 13 de julio de 1971.,Soy Lucía Quispe Rojas ; DNI 26123105 ; fecha de nacimiento 13 de julio de 1971 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 69657013; el titular Ana Pérez; nació el 3 de junio de 1982.,El DNI es 69657013 ; el titular Ana Pérez ; nació el 3 de junio de 1982 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es María Pérez Flores y mi DNI es 56819717.,Mi nombre es María Pérez Flores y mi DNI es 56819717 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"José Pérez; dirección Jr. Quispe 5063, San Borja; DNI 55538877.","José Pérez ; dirección Jr . Quispe 5063 , San Borja ; DNI 55538877 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 98445699; el titular Lucía Rojas Pérez; nació el 19 de enero de 1996.,El DNI es 98445699 ; el titular Lucía Rojas Pérez ; nació el 19 de enero de 1996 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Carlos Rojas; DNI 19069088; tel +51 916030286.,Para el registro : Carlos Rojas ; DNI 19069088 ; tel + 51 916030286 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 53440826; el titular Juan Ramírez Rojas; nació el 27 de noviembre de 2003.,El DNI es 53440826 ; el titular Juan Ramírez Rojas ; nació el 27 de noviembre de 2003 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Juan Quispe García; DNI 15022195; fecha de nacimiento 28 de mayo de 1984.,Soy Juan Quispe García ; DNI 15022195 ; fecha de nacimiento 28 de mayo de 1984 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Ana Flores Pérez, DNI 84687900, celular +51 936807901.","Registrar : Ana Flores Pérez , DNI 84687900 , celular + 51 936807901 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Titular María Flores Rojas, documento 80938021, vive en Av. Pérez 497, Lima.","Titular María Flores Rojas , documento 80938021 , vive en Av . Pérez 497 , Lima .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es María Quispe y mi DNI es 64764506.,Mi nombre es María Quispe y mi DNI es 64764506 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Datos: María Rojas Pérez — 57258874 — +51 957846632 — Jr. García 7290, San Borja.","Datos : María Rojas Pérez — 57258874 — + 51 957846632 — Jr . García 7290 , San Borja .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Juan Flores Pérez; DNI 50027348; fecha de nacimiento 24 de diciembre de 1996.,Soy Juan Flores Pérez ; DNI 50027348 ; fecha de nacimiento 24 de diciembre de 1996 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"José Quispe Ramírez; teléfono +51 958037222; DNI 62402145; domicilio Av. Flores 4819, Lima.","José Quispe Ramírez ; teléfono + 51 958037222 ; DNI 62402145 ; domicilio Av . Flores 4819 , Lima .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Formulario: María Pérez, 77115173, +51 951908052, Psje. Pérez 1028, Surco, nacido el 16 de abril de 2001.","Formulario : María Pérez , 77115173 , + 51 951908052 , Psje . Pérez 1028 , Surco , nacido el 16 de abril de 2001 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Carlos Quispe García, DNI 14331840, celular +51 955371664.","Registrar : Carlos Quispe García , DNI 14331840 , celular + 51 955371664 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es María Ramírez Quispe y mi DNI es 99031467.,Mi nombre es María Ramírez Quispe y mi DNI es 99031467 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Contacto Juan García Rojas — +51 992199318 — Av. Pérez 7944, Miraflores — 90282015.","Contacto Juan García Rojas — + 51 992199318 — Av . Pérez 7944 , Miraflores — 90282015 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Contacto Juan Rojas Pérez — +51 997286750 — Calle Rojas 7924, San Isidro — 40231877.","Contacto Juan Rojas Pérez — + 51 997286750 — Calle Rojas 7924 , San Isidro — 40231877 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Datos: Juan García — 36330066 — +51 981697212 — Psje. Ramírez 396, Surco.","Datos : Juan García — 36330066 — + 51 981697212 — Psje . Ramírez 396 , Surco .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es Lucía Ramírez y mi DNI es 26809078.,Mi nombre es Lucía Ramírez y mi DNI es 26809078 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Registrar: Carlos Quispe, DNI 57216333, celular +51 935990676.","Registrar : Carlos Quispe , DNI 57216333 , celular + 51 935990676 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Registrar: Carlos Rojas Pérez, DNI 86242194, celular +51 916144449.","Registrar : Carlos Rojas Pérez , DNI 86242194 , celular + 51 916144449 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es María Quispe García y mi DNI es 52161262.,Mi nombre es María Quispe García y mi DNI es 52161262 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Actualiza: Ana García Ramírez, Jr. Rojas 5948, Miraflores, +51 982966957, 43581121.","Actualiza : Ana García Ramírez , Jr . Rojas 5948 , Miraflores , + 51 982966957 , 43581121 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Contacto José Pérez — +51 997730595 — Jr. Pérez 4483, San Isidro — 49283302.","Contacto José Pérez — + 51 997730595 — Jr . Pérez 4483 , San Isidro — 49283302 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Carlos Quispe Rojas; teléfono +51 975257692; DNI 93466217; domicilio Calle García 3435, Miraflores.","Carlos Quispe Rojas ; teléfono + 51 975257692 ; DNI 93466217 ; domicilio Calle García 3435 , Miraflores .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"María Pérez Flores; teléfono +51 959981337; DNI 26474964; domicilio Jr. García 3951, San Borja.","María Pérez Flores ; teléfono + 51 959981337 ; DNI 26474964 ; domicilio Jr . García 3951 , San Borja .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Actualiza: Juan García Quispe, Psje. Quispe 1484, Lima, +51 988952257, 47308143.","Actualiza : Juan García Quispe , Psje . Quispe 1484 , Lima , + 51 988952257 , 47308143 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Formulario: Lucía Rojas Ramírez, 69595320, +51 915961354, Jr. Flores 6314, Miraflores, nacido el 9 de agosto de 1999.","Formulario : Lucía Rojas Ramírez , 69595320 , + 51 915961354 , Jr . Flores 6314 , Miraflores , nacido el 9 de agosto de 1999 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Carlos Quispe García; DNI 82685498; fecha de nacimiento 7 de mayo de 2006.,Soy Carlos Quispe García ; DNI 82685498 ; fecha de nacimiento 7 de mayo de 2006 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Formulario: María Quispe, 93420414, +51 968260695, Psje. Ramírez 1035, Lima, nacido el 27 de octubre de 1994.","Formulario : María Quispe , 93420414 , + 51 968260695 , Psje . Ramírez 1035 , Lima , nacido el 27 de octubre de 1994 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Ana Quispe; DNI 81774457; fecha de nacimiento 1 de septiembre de 1981.,Soy Ana Quispe ; DNI 81774457 ; fecha de nacimiento 1 de septiembre de 1981 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Lucía Flores Ramírez; dirección Calle García 4194, Surco; DNI 12037883.","Lucía Flores Ramírez ; dirección Calle García 4194 , Surco ; DNI 12037883 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Para el registro: Carlos Pérez Quispe; DNI 58545863; tel +51 946070658.,Para el registro : Carlos Pérez Quispe ; DNI 58545863 ; tel + 51 946070658 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: Ana Quispe Flores, 69566993, +51 972105800, Av. Rojas 245, San Borja, nacido el 30 de agosto de 1971.","Formulario : Ana Quispe Flores , 69566993 , + 51 972105800 , Av . Rojas 245 , San Borja , nacido el 30 de agosto de 1971 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Lucía Pérez; DNI 39238325; tel +51 964842825.,Para el registro : Lucía Pérez ; DNI 39238325 ; tel + 51 964842825 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"José Rojas; teléfono +51 944629107; DNI 34132872; domicilio Calle Quispe 8208, Miraflores.","José Rojas ; teléfono + 51 944629107 ; DNI 34132872 ; domicilio Calle Quispe 8208 , Miraflores .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 41228768; el titular María Pérez García; nació el 5 de enero de 1996.,El DNI es 41228768 ; el titular María Pérez García ; nació el 5 de enero de 1996 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Para el registro: Juan Flores García; DNI 44769739; tel +51 944553693.,Para el registro : Juan Flores García ; DNI 44769739 ; tel + 51 944553693 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es Carlos García Ramírez y mi DNI es 78040058.,Mi nombre es Carlos García Ramírez y mi DNI es 78040058 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Para el registro: Carlos Ramírez Rojas; DNI 19582229; tel +51 996152618.,Para el registro : Carlos Ramírez Rojas ; DNI 19582229 ; tel + 51 996152618 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: José Rojas Quispe, 73174275, +51 949468472, Av. Flores 6134, Lima, nacido el 18 de enero de 1983.","Formulario : José Rojas Quispe , 73174275 , + 51 949468472 , Av . Flores 6134 , Lima , nacido el 18 de enero de 1983 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Carlos Pérez Flores; dirección Calle Flores 6306, Surco; DNI 52024344.","Carlos Pérez Flores ; dirección Calle Flores 6306 , Surco ; DNI 52024344 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 20376565; el titular Ana Ramírez García; nació el 21 de octubre de 2005.,El DNI es 20376565 ; el titular Ana Ramírez García ; nació el 21 de octubre de 2005 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Carlos Pérez Ramírez y mi DNI es 69192355.,Mi nombre es Carlos Pérez Ramírez y mi DNI es 69192355 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Para el registro: María Quispe; DNI 40989625; tel +51 971179282.,Para el registro : María Quispe ; DNI 40989625 ; tel + 51 971179282 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto Lucía Quispe Pérez — +51 920260108 — Calle Ramírez 8032, Surco — 77866314.","Contacto Lucía Quispe Pérez — + 51 920260108 — Calle Ramírez 8032 , Surco — 77866314 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Actualiza: Lucía Flores Pérez, Jr. Pérez 4364, San Isidro, +51 964709486, 42875817.","Actualiza : Lucía Flores Pérez , Jr . Pérez 4364 , San Isidro , + 51 964709486 , 42875817 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Para el registro: Juan Rojas Pérez; DNI 29917719; tel +51 987310988.,Para el registro : Juan Rojas Pérez ; DNI 29917719 ; tel + 51 987310988 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Mi nombre es María Quispe Pérez y mi DNI es 73063577.,Mi nombre es María Quispe Pérez y mi DNI es 73063577 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Juan Pérez Rojas; dirección Jr. Rojas 9224, Miraflores; DNI 66688023.","Juan Pérez Rojas ; dirección Jr . Rojas 9224 , Miraflores ; DNI 66688023 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Titular Juan Quispe Pérez, documento 91706040, vive en Av. Ramírez 841, Lima.","Titular Juan Quispe Pérez , documento 91706040 , vive en Av . Ramírez 841 , Lima .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Lucía Ramírez; DNI 70364921; tel +51 968477341.,Para el registro : Lucía Ramírez ; DNI 70364921 ; tel + 51 968477341 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: Carlos García Pérez, 89597592, +51 959643635, Psje. Rojas 5350, San Borja, nacido el 5 de diciembre de 1977.","Formulario : Carlos García Pérez , 89597592 , + 51 959643635 , Psje . Rojas 5350 , San Borja , nacido el 5 de diciembre de 1977 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
